ID,error,error_reason,whole_epsilon,whole_trend,whole_mean_freq,whole_n_freq,whole_spec_exponent,whole_freq_diversity,whole_freq_richness,whole_y_mean,whole_y_var,whole_y_cv,whole_y_log_mean,whole_y_inv_mean,whole_y_min,whole_y_max,whole_x_min,whole_x_max,whole_x_median,whole_x_length,whole_y_n,whole_y_not_missing,whole_y_missing,part,epsilon,trend,mean_freq,n_freq,spec_exponent,freq_diversity,freq_richness,y_mean,y_var,y_cv,y_log_mean,y_inv_mean,y_min,y_max,x_min,x_max,x_median,x_length,y_n,y_not_missing,y_missing
259,FALSE,NA,145.8727569580078,0.01120133833451936,0.33417998059187465,0,2.4623913330743723,1.4921922052794356,1.9911522548083933,292.3909745649858,0.13189883741804145,0.0012420998833030065,5.6780911589860805,0.0034200830077870804,291.7455139160156,292.8843994140625,1971,1981,1976,11,11,11,0,1,145.88827514648438,-0.08305576869422977,0.24705074834463667,0,-3.9071700926787005,1.6610253708228626,3,292.33448791503906,0.08951761825010181,0.0010234678514175245,5.677898216444991,0.003420742044665535,291.77655029296875,292.53961181640625,1971,1976,1973.5,6,6,6,0
259,FALSE,NA,145.8727569580078,0.01120133833451936,0.33417998059187465,0,2.4623913330743723,1.4921922052794356,1.9911522548083933,292.3909745649858,0.13189883741804145,0.0012420998833030065,5.6780911589860805,0.0034200830077870804,291.7455139160156,292.8843994140625,1971,1981,1976,11,11,11,0,2,145.8727569580078,0.14440482003343422,0.2563936977541538,0,-3.5953824206561884,1.8311341116339306,3,292.3450571695964,0.2434245152088503,0.00168766561286912,5.677933620129651,0.003420623506575089,291.7455139160156,292.8843994140625,1976,1981,1978.5,6,6,6,0
275,FALSE,NA,138.32940673828125,-0.019119439930488598,0.2391099708627111,0,1.3014750473707577,2.889439314760533,2.989752892354992,278.43151664733887,0.6603033491274084,0.0029184573904651287,5.629167961503168,0.003591577357382523,276.6588134765625,280.4794921875,1934,1981,1957.5,48,48,48,0,1,138.32940673828125,-0.06995421036430421,0.26499203068785204,0,1.1538931202941272,2.514506661401907,2.605929900568419,278.614938100179,0.9117983652909786,0.0034272438592958037,5.629825051376733,0.003589223390347531,276.6588134765625,280.4794921875,1934,1957,1945.5,24,24,24,0
275,FALSE,NA,138.32940673828125,-0.019119439930488598,0.2391099708627111,0,1.3014750473707577,2.889439314760533,2.989752892354992,278.43151664733887,0.6603033491274084,0.0029184573904651287,5.629167961503168,0.003591577357382523,276.6588134765625,280.4794921875,1934,1981,1957.5,48,48,48,0,2,138.4941864013672,0.008669407056718724,0.27611652294979366,0,1.7310391298428833,2.7771217803786428,2.9123436181423927,278.2480951944987,0.36730479990955495,0.0021781164845705776,5.628510871629603,0.003593931324417515,276.9883728027344,279.7213439941406,1958,1981,1969.5,24,24,24,0
348,FALSE,NA,136.1260986328125,0.010434922189528928,0.2337564274062462,0,0.513736624533184,3.228823591695531,3.286391616901923,274.3148956298828,0.6397194637245208,0.002915717149712337,5.6142725180502735,0.0036454759896865983,272.252197265625,275.927001953125,1920,1981,1950.5,62,62,62,0,1,136.1260986328125,0.019807495609407068,0.21844042729010457,0,0.5386673409616608,2.7366894150163104,2.8962892465469774,274.17886746314264,0.6187049703512301,0.00286884988679481,5.613776710436866,0.0036472831720600805,272.252197265625,275.9178771972656,1920,1950,1935,31,31,31,0
348,FALSE,NA,136.1260986328125,0.010434922189528928,0.2337564274062462,0,0.513736624533184,3.228823591695531,3.286391616901923,274.3148956298828,0.6397194637245208,0.002915717149712337,5.6142725180502735,0.0036454759896865983,272.252197265625,275.927001953125,1920,1981,1950.5,62,62,62,0,2,136.26490783691406,0.011026185558684353,0.30568126522945865,0,1.3287874732914573,2.825167892737615,3.0058213370505475,274.450923796623,0.6438170374521325,0.0029235904576377205,5.614768325663682,0.003643668807313116,272.5298156738281,275.927001953125,1951,1981,1966,31,31,31,0
358,FALSE,NA,144.3480682373047,-0.005491527434318469,0.22182556038723766,0,0.41167877827479915,2.914017484472195,2.9916990549857663,289.8056886734501,0.26374030550441113,0.0017720719301789205,5.669209139283877,0.0034505983830097993,288.6961364746094,290.6776428222656,1951,1981,1966,31,31,31,0,1,144.3480682373047,-0.05166563146254796,0.3400599818515417,0,2.218504806608354,2.1088324166169032,2.4655502972613035,289.84154891967773,0.2862388205869744,0.0018458806829961215,5.669332792276132,0.0034501720047199233,288.6961364746094,290.60595703125,1951,1966,1958.5,16,16,16,0
358,FALSE,NA,144.3480682373047,-0.005491527434318469,0.22182556038723766,0,0.41167877827479915,2.914017484472195,2.9916990549857663,289.8056886734501,0.26374030550441113,0.0017720719301789205,5.669209139283877,0.0034505983830097993,288.6961364746094,290.6776428222656,1951,1981,1966,31,31,31,0,2,144.51979064941406,0.051024582806753524,0.2550591575992601,0,0.8392692350243409,2.522286069462846,2.759657288475623,289.72987365722656,0.2609839390963316,0.001763248868592905,5.668947561566594,0.0034515008809789726,289.0395812988281,290.6776428222656,1966,1981,1973.5,16,16,16,0
361,FALSE,NA,140.9180450439453,-0.005239632507087778,0.22357118072020268,0,0.4840434523885432,3.157000693547641,3.255651959029269,283.0082846747504,0.36743853877091576,0.002141870471596758,5.6454739421566265,0.0035334812182474733,281.8360900878906,284.4750671386719,1934,1969,1951.5,36,36,36,0,1,141.0624542236328,-0.0555346541114365,0.2834980586585556,0,1.8078915830264828,2.7281162693095276,2.7777324376009576,283.0187259250217,0.4409936031150126,0.002346394183225785,5.645510466387816,0.0035333534632221155,282.1249084472656,284.4750671386719,1934,1951,1942.5,18,18,18,0
361,FALSE,NA,140.9180450439453,-0.005239632507087778,0.22357118072020268,0,0.4840434523885432,3.157000693547641,3.255651959029269,283.0082846747504,0.36743853877091576,0.002141870471596758,5.6454739421566265,0.0035334812182474733,281.8360900878906,284.4750671386719,1934,1969,1951.5,36,36,36,0,2,140.9180450439453,0.020502647502252846,0.2686371451070312,0,0.9666986139910262,2.9207634163577914,3.0138782987713086,282.9978434244792,0.31526664085686207,0.001984064943850599,5.645437417925437,0.0035336089732728314,281.8360900878906,284.0028076171875,1952,1969,1960.5,18,18,18,0
391,FALSE,NA,139.55299377441406,-0.019483943115976426,0.25204683952185386,0,0.6361631644413545,3.2915763725233305,3.379724725810974,280.24970118204754,0.4255798713465928,0.0023277984853916247,5.635678343647657,0.0035682653685910953,279.1059875488281,281.7424621582031,1934,1981,1957.5,48,48,48,0,1,139.61990356445313,-0.02015919560971927,0.2582381019339658,0,1.014290556434378,2.472640330449577,2.7462541359578574,280.56931559244794,0.3308184301291687,0.002050003844161941,5.636818794961827,0.0035641959843319146,279.23980712890625,281.7424621582031,1934,1957,1945.5,24,24,24,0
391,FALSE,NA,139.55299377441406,-0.019483943115976426,0.25204683952185386,0,0.6361631644413545,3.2915763725233305,3.379724725810974,280.24970118204754,0.4255798713465928,0.0023277984853916247,5.635678343647657,0.0035682653685910953,279.1059875488281,281.7424621582031,1934,1981,1957.5,48,48,48,0,2,139.55299377441406,0.02416947074558121,0.3162548877277573,0,1.5836723873657308,2.76079521214891,3.0867992686086283,279.93008677164715,0.3256551407048128,0.0020385876568713686,5.634537892333487,0.0035723347528502764,279.1059875488281,281.3798828125,1958,1981,1969.5,24,24,24,0
403,FALSE,NA,140.89903259277344,-0.028690743424772312,0.23403358839319535,0,1.201118904626974,2.7192814142608204,2.882589986926068,283.62404438093597,1.0057632138762695,0.003535939518875608,5.647643453652486,0.0035258372887727466,281.7980651855469,286.1045227050781,1931,1981,1956,51,51,51,0,1,140.89903259277344,-0.09088888054220362,0.26055436446021546,0,0.7338956567416364,2.476393524371351,2.7235188692481054,283.95259446364184,1.403171471288571,0.004171666020331589,5.648798939238759,0.003521773511477301,281.7980651855469,286.1045227050781,1931,1956,1943.5,26,26,26,0
403,FALSE,NA,140.89903259277344,-0.028690743424772312,0.23403358839319535,0,1.201118904626974,2.7192814142608204,2.882589986926068,283.62404438093597,1.0057632138762695,0.003535939518875608,5.647643453652486,0.0035258372887727466,281.7980651855469,286.1045227050781,1931,1981,1956,51,51,51,0,2,141.03582763671875,0.01893488957332022,0.2142368874639489,0,0.47081850672165887,2.612427929175656,2.793476944683993,283.3009021465595,0.3882850335896588,0.0021995172281321584,5.6465072656915956,0.0035298322144960257,282.0716552734375,284.31219482421875,1956,1981,1968.5,26,26,26,0
426,FALSE,NA,141.07757568359375,0.013201861763664184,0.21313062630948548,0,0.5425266572627679,3.1192612890831057,3.3176052327061876,283.51720819240666,0.3902138866109365,0.0022032913864049276,5.647270452119395,0.0035271394750161123,282.1551513671875,284.8852233886719,1941,1981,1961,41,41,41,0,1,141.07757568359375,0.057997587129670514,0.26133064767353803,0,1.519109400064838,2.6940344066242368,2.858945290689629,283.4760044642857,0.5391436142048666,0.0025902156914004004,5.647124284090085,0.003527657984737794,282.1551513671875,284.8852233886719,1941,1961,1951,21,21,21,0
426,FALSE,NA,141.07757568359375,0.013201861763664184,0.21313062630948548,0,0.5425266572627679,3.1192612890831057,3.3176052327061876,283.51720819240666,0.3902138866109365,0.0022032913864049276,5.647270452119395,0.0035271394750161123,282.1551513671875,284.8852233886719,1941,1981,1961,41,41,41,0,2,141.3476104736328,0.009812312931203547,0.2580127551826293,0,1.238268997931285,2.929051210227655,3.027408314260357,283.5882190522693,0.2537975106299633,0.0017764602483352097,5.647521750451462,0.0035262501681349707,282.6952209472656,284.660888671875,1961,1981,1971,21,21,21,0
430,FALSE,NA,140.03453063964844,-0.015977736253010747,0.28138929938593404,0,0.8735894532958796,2.6384243828295126,2.991687725758697,281.32297485351563,0.38592707344641286,0.002208245844517133,5.639501044507165,0.0035546498980132605,280.0690612792969,282.5000915527344,1957,1981,1969,25,25,25,0,1,140.03453063964844,-0.05777447040265122,0.2932539248864947,0,2.932651670499723,2.19243482477388,2.375124781695702,281.4581345778245,0.3910947091017778,0.0022219135905468994,5.6399814330041975,0.0035529424849769244,280.0690612792969,282.5000915527344,1957,1969,1963,13,13,13,0
430,FALSE,NA,140.03453063964844,-0.015977736253010747,0.28138929938593404,0,0.8735894532958796,2.6384243828295126,2.991687725758697,281.32297485351563,0.38592707344641286,0.002208245844517133,5.639501044507165,0.0035546498980132605,280.0690612792969,282.5000915527344,1957,1981,1969,25,25,25,0,2,140.07130432128906,0.04366864214887088,0.3200286534859754,0,2.92573671577725,2.350584163871171,2.734413155234819,281.2247525728666,0.369732300655391,0.002162171573252067,5.639152023261963,0.0035558901055810187,280.1426086425781,282.3935852050781,1969,1981,1975,13,13,13,0
438,FALSE,NA,136.1260986328125,0.008785549579861359,0.2214934223863833,0,0.38218722596977295,3.2014385496118214,3.2556350741148274,274.3272714766245,0.639050587560148,0.002914060977949041,5.614317635921013,0.0036453115057445613,272.252197265625,275.927001953125,1919,1981,1950,63,63,63,0,1,136.1260986328125,0.012803936284310206,0.2169645968728038,0,-0.22162966653345662,2.702679289669345,2.887009030311053,274.207483291626,0.6249504459743959,0.002882992339280775,5.613881030232805,0.0036469028698500237,272.252197265625,275.9178771972656,1919,1950,1934.5,32,32,32,0
438,FALSE,NA,136.1260986328125,0.008785549579861359,0.2214934223863833,0,0.38218722596977295,3.2014385496118214,3.2556350741148274,274.3272714766245,0.639050587560148,0.002914060977949041,5.614317635921013,0.0036453115057445613,272.252197265625,275.927001953125,1919,1981,1950,63,63,63,0,2,136.26490783691406,0.007991069223177293,0.31315632478794037,0,1.1942737423906962,2.8497997423556054,3.0243129070859918,274.46210384368896,0.6270485363981401,0.002885148631545645,5.6148091644165,0.0036435196314174773,272.5298156738281,275.927001953125,1950,1981,1965.5,32,32,32,0
449,FALSE,NA,132.94529724121094,0.0071174515572212695,0.2073696648463488,0,0.2944702337539908,2.9199631664772356,3.0014542417443426,268.19560559590656,1.1987166375294163,0.004082315904215159,5.591708428502299,0.0037286826946321097,265.8905944824219,270.7789001464844,1934,1981,1957.5,48,48,48,0,1,132.94529724121094,-0.050303105893346425,0.25488854033848957,0,1.4548679041529293,2.555606759369915,2.792745466633521,268.0911229451497,1.1938313249755057,0.0040755765173477254,5.591318973685805,0.0037301344041630814,265.8905944824219,270.426513671875,1934,1957,1945.5,24,24,24,0
449,FALSE,NA,132.94529724121094,0.0071174515572212695,0.2073696648463488,0,0.2944702337539908,2.9199631664772356,3.0014542417443426,268.19560559590656,1.1987166375294163,0.004082315904215159,5.591708428502299,0.0037286826946321097,265.8905944824219,270.7789001464844,1934,1981,1957.5,48,48,48,0,2,133.20533752441406,0.05498480755349946,0.2260387646761381,0,-0.27636890154113225,2.8185516977204075,2.896153253030691,268.3000882466634,1.2329375444611101,0.004138564453866846,5.592097883318792,0.0037272309851011385,266.4106750488281,270.7789001464844,1958,1981,1969.5,24,24,24,0
481,FALSE,NA,139.2913360595703,-0.00522437215008434,0.21816027216308084,0,0.0642901434807068,2.8717874119915994,3.0542812432553412,280.09227973090276,0.39605270721055946,0.00224685659576616,5.635116651580042,0.0035702695417943893,278.5826721191406,281.7970275878906,1936,1980,1958,45,45,45,0,1,139.2913360595703,-0.029175679203082783,0.22818075072877084,0,0.4676487880860602,2.548267782598433,2.7723546662500542,280.0948141346807,0.60295196210325,0.0027722748706285197,5.635124493881569,0.0035702458436602997,278.5826721191406,281.7970275878906,1936,1958,1947,23,23,23,0
481,FALSE,NA,139.2913360595703,-0.00522437215008434,0.21816027216308084,0,0.0642901434807068,2.8717874119915994,3.0542812432553412,280.09227973090276,0.39605270721055946,0.00224685659576616,5.635116651580042,0.0035702695417943893,278.5826721191406,281.7970275878906,1936,1980,1958,45,45,45,0,2,139.4188690185547,-0.027269778044323637,0.27719503308305843,0,0.8898457637438655,2.379082240148789,2.615603360907274,280.1638647991678,0.31588780760338064,0.0020061080103518643,5.635372739708065,0.00356935341075313,278.8377380371094,281.7970275878906,1958,1980,1969,23,23,23,0
1199,FALSE,NA,140.91612243652344,-0.03869161491720035,0.2667731159578877,0,0.3779019587982424,2.491524276269921,2.713733865247116,282.79742666391223,0.4559572321119217,0.0023877376148022113,5.644728096938749,0.0035361194176078293,281.8322448730469,284.7306823730469,1946,1971,1958.5,26,26,26,0,1,140.91612243652344,-0.08703982175052115,0.30358642415566334,0,4.543644843248048,2.2407062329193277,2.293798597750994,283.01885751577527,0.6804373441980436,0.0029145982307015304,5.6455096112924625,0.003533361145924968,281.8322448730469,284.7306823730469,1946,1958,1952,13,13,13,0
1199,FALSE,NA,140.91612243652344,-0.03869161491720035,0.2667731159578877,0,0.3779019587982424,2.491524276269921,2.713733865247116,282.79742666391223,0.4559572321119217,0.0023877376148022113,5.644728096938749,0.0035361194176078293,281.8322448730469,284.7306823730469,1946,1971,1958.5,26,26,26,0,2,140.9274139404297,-0.0182605785327984,0.31184108010995115,0,1.9991427428764486,1.8118177458923295,2.9360378834947563,282.57599581204926,0.1632383746954684,0.0014298018815956132,5.643946582585037,0.0035388776892906907,281.8548278808594,283.2010498046875,1959,1971,1965,13,13,13,0
1263,FALSE,NA,141.15318298339844,-0.05288196910511671,0.3643329187669335,0,2.369415930408561,2.1460807750024076,2.6657856540379883,282.91132202148435,0.19288731900354225,0.0015523924083310156,5.645132414525026,0.003534684158949251,282.3063659667969,283.5911560058594,1978,1987,1982.5,10,10,10,0,1,141.30445861816406,0.12713623046878655,NA,NA,NA,NA,NA,283.0273010253906,0.1306288496591151,0.0012770009527389857,5.645542711053722,0.0035332326600946225,282.6089172363281,283.5911560058594,1978,1982,1980,5,5,5,0
1263,FALSE,NA,141.15318298339844,-0.05288196910511671,0.3643329187669335,0,2.369415930408561,2.1460807750024076,2.6657856540379883,282.91132202148435,0.19288731900354225,0.0015523924083310156,5.645132414525026,0.003534684158949251,282.3063659667969,283.5911560058594,1978,1987,1982.5,10,10,10,0,2,141.15318298339844,-0.27346496582031254,NA,NA,NA,NA,NA,282.79534301757815,0.2697397947311401,0.0018365394342710342,5.644722117996331,0.00353613565780388,282.3063659667969,283.50146484375,1983,1987,1985,5,5,5,0
1272,FALSE,NA,141.15318298339844,-0.05288196910511671,0.3643329187669335,0,2.369415930408561,2.1460807750024076,2.6657856540379883,282.91132202148435,0.19288731900354225,0.0015523924083310156,5.645132414525026,0.003534684158949251,282.3063659667969,283.5911560058594,1978,1987,1982.5,10,10,10,0,1,141.30445861816406,0.12713623046878655,NA,NA,NA,NA,NA,283.0273010253906,0.1306288496591151,0.0012770009527389857,5.645542711053722,0.0035332326600946225,282.6089172363281,283.5911560058594,1978,1982,1980,5,5,5,0
1272,FALSE,NA,141.15318298339844,-0.05288196910511671,0.3643329187669335,0,2.369415930408561,2.1460807750024076,2.6657856540379883,282.91132202148435,0.19288731900354225,0.0015523924083310156,5.645132414525026,0.003534684158949251,282.3063659667969,283.5911560058594,1978,1987,1982.5,10,10,10,0,2,141.15318298339844,-0.27346496582031254,NA,NA,NA,NA,NA,282.79534301757815,0.2697397947311401,0.0018365394342710342,5.644722117996331,0.00353613565780388,282.3063659667969,283.50146484375,1983,1987,1985,5,5,5,0
1326,FALSE,NA,133.64349365234375,0.00217540773571153,0.2192002049401141,0,0.907686894918979,2.68572764068645,2.8026762992348244,269.21405146672174,1.0379358497620201,0.0037843172062934556,5.595499907344433,0.0037145675276531757,267.2869873046875,271.30926513671875,1900,1925,1912.5,26,26,26,0,1,133.64349365234375,-0.12571448022192913,0.2919112822364483,0,2.7772093804071933,2.582431653634072,2.6762653342188827,269.08863947941705,1.1873923419998624,0.004049503316065035,5.595033274341448,0.0037163037833486223,267.2869873046875,271.30926513671875,1900,1912,1906,13,13,13,0
1326,FALSE,NA,133.64349365234375,0.00217540773571153,0.2192002049401141,0,0.907686894918979,2.68572764068645,2.8026762992348244,269.21405146672174,1.0379358497620201,0.0037843172062934556,5.595499907344433,0.0037145675276531757,267.2869873046875,271.30926513671875,1900,1925,1912.5,26,26,26,0,2,133.8570098876953,0.026741447029535497,0.3022809458253574,0,1.905256867913037,2.2413414925965798,2.9696518731113435,269.33946345402643,0.9408963174583056,0.00360139613163796,5.595966540347417,0.003712831271957729,267.7140197753906,270.92242431640625,1913,1925,1919,13,13,13,0
1512,FALSE,NA,140.51376342773438,0.0032945687459777404,0.19633721981675595,0,0.1247798256422165,3.240143861788103,3.378952830610063,281.98961519603887,0.15655131509897013,0.001403121389692877,5.641869268570672,0.0035462368055587607,281.02752685546875,283.0972900390625,1819,1939,1879,121,121,121,0,1,140.51376342773438,8.660665962942497e-4,0.21156499028361594,0,0.5475141448990117,2.806060224741062,3.0450713194404173,281.9104579237641,0.1354397160652516,0.001305454772556067,5.64158865745852,0.0035472315682233703,281.02752685546875,282.8988037109375,1819,1879,1849,61,61,61,0
1512,FALSE,NA,140.51376342773438,0.0032945687459777404,0.19633721981675595,0,0.1247798256422165,3.240143861788103,3.378952830610063,281.98961519603887,0.15655131509897013,0.001403121389692877,5.641869268570672,0.0035462368055587607,281.02752685546875,283.0972900390625,1819,1939,1879,121,121,121,0,2,140.54689025878906,0.010492747048106755,0.20749735489534693,0,0.5222852750680368,3.3869805977221517,3.4272726115561536,282.05884539494747,0.17253145152255078,0.0014726326133197606,5.642114654148124,0.003545367038422699,281.0937805175781,283.0972900390625,1879,1939,1909,61,61,61,0
1518,FALSE,NA,136.33705139160156,0.011720469873080152,0.2101065934140931,0,0.018724759808110242,3.0038231013037344,3.125025594645971,274.2692767551967,0.5793778155431417,0.002775260597454584,5.614106602751958,0.0036460794237190546,272.6741027832031,275.8146667480469,1884,1939,1911.5,56,56,56,0,1,136.33705139160156,-0.011250713580152168,0.25092824977809847,0,0.45982652043888395,2.6672489718111985,2.857648200993232,274.08392333984375,0.5609564964694006,0.0027326312380978753,5.613430747041503,0.0036485438240432596,272.6741027832031,275.35626220703125,1884,1911,1897.5,28,28,28,0
1518,FALSE,NA,136.33705139160156,0.011720469873080152,0.2101065934140931,0,0.018724759808110242,3.0038231013037344,3.125025594645971,274.2692767551967,0.5793778155431417,0.002775260597454584,5.614106602751958,0.0036460794237190546,272.6741027832031,275.8146667480469,1884,1939,1911.5,56,56,56,0,2,136.6058807373047,0.025565654251440962,0.248735592871187,0,0.6052072461008319,2.8537872033966134,3.0117249524691507,274.45463017054965,0.5480009144278016,0.0026972430310382624,5.614782458462414,0.0036436150233948496,273.2117614746094,275.8146667480469,1912,1939,1925.5,28,28,28,0
1606,TRUE,series is empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
1606,TRUE,series is empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
1657,TRUE,series is empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
1657,TRUE,series is empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
1690,TRUE,series is empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
